,Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Temp (°C),Dew Point Temp (°C),Rel Hum (%),Wind Spd (km/h),Visibility (km),Stn Press (kPa),Weather
15,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-01 15:00,2012,8,1,15:00,27.3,18.6,59,13,24.1,100.46,Mainly Clear
16,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-01 16:00,2012,8,1,16:00,27.8,18.7,58,9,24.1,100.4,Mainly Clear
17,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-01 17:00,2012,8,1,17:00,27.4,19.0,60,13,24.1,100.38,Mainly Clear
18,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-01 18:00,2012,8,1,18:00,27.0,18.9,61,15,24.1,100.39,Mainly Clear
19,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-01 19:00,2012,8,1,19:00,26.3,19.2,65,13,24.1,100.46,Mostly Cloudy
20,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-01 20:00,2012,8,1,20:00,25.7,19.1,67,15,25.0,100.48,Mostly Cloudy
21,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-01 21:00,2012,8,1,21:00,23.1,20.3,84,6,25.0,100.49,Mainly Clear
22,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-01 22:00,2012,8,1,22:00,24.2,20.3,79,7,25.0,100.52,Mainly Clear
23,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-01 23:00,2012,8,1,23:00,23.9,19.8,78,6,25.0,100.5,Mainly Clear
24,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 00:00,2012,8,2,00:00,23.9,19.8,78,7,25.0,100.51,Mostly Cloudy
25,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 01:00,2012,8,2,01:00,22.6,19.6,83,7,25.0,100.48,Mainly Clear
26,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 02:00,2012,8,2,02:00,21.8,19.6,87,9,25.0,100.49,Mainly Clear
27,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 03:00,2012,8,2,03:00,22.2,20.1,88,11,25.0,100.47,Mainly Clear
28,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 04:00,2012,8,2,04:00,21.5,19.6,89,11,25.0,100.51,Mainly Clear
29,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 05:00,2012,8,2,05:00,21.3,19.6,90,7,24.1,100.55,Clear
30,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 06:00,2012,8,2,06:00,21.7,19.6,88,15,48.3,100.55,Clear
31,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 07:00,2012,8,2,07:00,22.5,20.1,86,13,48.3,100.6,Mainly Clear
32,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 08:00,2012,8,2,08:00,23.9,19.9,78,11,48.3,100.61,Mainly Clear
33,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 09:00,2012,8,2,09:00,24.5,19.8,75,17,48.3,100.63,Mainly Clear
34,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 10:00,2012,8,2,10:00,25.8,19.5,68,11,24.1,100.6,Mainly Clear
35,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 11:00,2012,8,2,11:00,27.3,20.1,65,17,24.1,100.56,Mainly Clear
36,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 12:00,2012,8,2,12:00,27.4,18.5,58,13,24.1,100.56,Mainly Clear
37,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 13:00,2012,8,2,13:00,29.1,18.0,51,20,24.1,100.5,Mainly Clear
38,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 14:00,2012,8,2,14:00,29.6,18.8,52,13,24.1,100.44,Mainly Clear
39,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 15:00,2012,8,2,15:00,29.8,18.9,52,19,24.1,100.43,Mostly Cloudy
40,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 16:00,2012,8,2,16:00,30.0,17.8,48,22,24.1,100.4,Mostly Cloudy
41,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 17:00,2012,8,2,17:00,29.9,16.1,43,20,24.1,100.41,Mostly Cloudy
42,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 18:00,2012,8,2,18:00,28.4,16.3,48,15,24.1,100.42,Mostly Cloudy
43,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 19:00,2012,8,2,19:00,27.7,14.8,45,15,24.1,100.44,Mostly Cloudy
44,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 20:00,2012,8,2,20:00,27.2,15.4,48,19,25.0,100.52,Cloudy
45,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 21:00,2012,8,2,21:00,26.8,15.5,50,24,25.0,100.53,Cloudy
46,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 22:00,2012,8,2,22:00,25.7,15.9,55,17,25.0,100.52,Cloudy
47,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-02 23:00,2012,8,2,23:00,25.0,17.1,62,24,25.0,100.5,Mostly Cloudy
48,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 00:00,2012,8,3,00:00,24.4,16.9,63,17,25.0,100.5,Mainly Clear
49,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 01:00,2012,8,3,01:00,24.1,16.9,64,13,25.0,100.5,Mainly Clear
50,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 02:00,2012,8,3,02:00,23.5,17.3,68,13,25.0,100.52,Mostly Cloudy
51,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 03:00,2012,8,3,03:00,23.4,18.0,72,15,25.0,100.54,Mostly Cloudy
52,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 04:00,2012,8,3,04:00,22.9,17.8,73,15,25.0,100.6,Cloudy
53,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 05:00,2012,8,3,05:00,22.3,17.9,76,11,24.1,100.68,Mainly Clear
54,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 06:00,2012,8,3,06:00,22.5,18.3,77,13,24.1,100.74,Mainly Clear
55,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 07:00,2012,8,3,07:00,23.2,18.5,75,17,24.1,100.81,Mainly Clear
56,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 08:00,2012,8,3,08:00,24.1,18.5,71,13,24.1,100.87,Clear
57,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 09:00,2012,8,3,09:00,25.6,17.8,62,15,24.1,100.91,Mainly Clear
58,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 10:00,2012,8,3,10:00,26.0,17.7,60,11,24.1,100.95,Mainly Clear
59,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 11:00,2012,8,3,11:00,27.1,17.3,55,13,24.1,100.99,Mainly Clear
60,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 12:00,2012,8,3,12:00,27.1,16.7,53,17,24.1,101.03,Mainly Clear
61,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 13:00,2012,8,3,13:00,28.2,16.6,49,19,24.1,101.07,Mainly Clear
62,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 14:00,2012,8,3,14:00,27.6,15.6,48,24,24.1,101.1,Mainly Clear
63,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 15:00,2012,8,3,15:00,29.2,16.7,47,17,24.1,101.11,Mainly Clear
64,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 16:00,2012,8,3,16:00,28.9,15.9,45,20,24.1,101.1,Mainly Clear
65,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 17:00,2012,8,3,17:00,28.0,16.0,48,20,48.3,101.14,Clear
66,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 18:00,2012,8,3,18:00,27.2,16.1,51,11,48.3,101.18,Clear
67,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 19:00,2012,8,3,19:00,25.5,15.6,54,7,48.3,101.24,Clear
68,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 20:00,2012,8,3,20:00,23.9,15.7,60,6,24.1,101.31,Clear
69,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 21:00,2012,8,3,21:00,22.0,15.9,68,6,25.0,101.39,Clear
70,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 22:00,2012,8,3,22:00,23.3,15.3,61,9,25.0,101.42,Clear
71,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-03 23:00,2012,8,3,23:00,23.1,15.2,61,4,25.0,101.49,Clear
72,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 00:00,2012,8,4,00:00,21.3,15.3,69,9,25.0,101.51,Clear
73,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 01:00,2012,8,4,01:00,22.3,15.2,64,9,25.0,101.55,Mostly Cloudy
74,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 02:00,2012,8,4,02:00,22.0,15.0,64,7,25.0,101.59,Mostly Cloudy
75,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 03:00,2012,8,4,03:00,21.8,14.8,64,6,25.0,101.61,Mostly Cloudy
76,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 04:00,2012,8,4,04:00,22.1,14.2,61,7,24.1,101.62,Cloudy
77,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 05:00,2012,8,4,05:00,21.3,14.3,64,11,48.3,101.65,Cloudy
78,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 06:00,2012,8,4,06:00,20.2,16.0,77,9,48.3,101.67,Mostly Cloudy
79,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 07:00,2012,8,4,07:00,21.8,15.3,67,17,48.3,101.75,Mainly Clear
80,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 08:00,2012,8,4,08:00,23.1,15.6,63,13,48.3,101.75,Mainly Clear
81,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 09:00,2012,8,4,09:00,24.7,16.4,60,15,24.1,101.73,Mainly Clear
82,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 10:00,2012,8,4,10:00,27.2,17.2,54,13,24.1,101.72,Mainly Clear
83,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 11:00,2012,8,4,11:00,28.3,18.0,54,17,24.1,101.69,Clear
84,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 12:00,2012,8,4,12:00,30.1,19.2,52,9,25.0,101.62,Clear
85,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 13:00,2012,8,4,13:00,31.2,18.1,46,11,24.1,101.56,Clear
86,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 14:00,2012,8,4,14:00,32.0,18.3,44,17,24.1,101.48,Clear
87,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 15:00,2012,8,4,15:00,32.8,18.8,44,17,24.1,101.39,Clear
88,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 16:00,2012,8,4,16:00,32.5,18.5,44,15,24.1,101.34,Clear
89,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 17:00,2012,8,4,17:00,32.5,19.8,47,13,24.1,101.32,Clear
90,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 18:00,2012,8,4,18:00,32.2,20.1,49,13,24.1,101.29,Mostly Cloudy
91,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 19:00,2012,8,4,19:00,30.8,19.2,50,20,24.1,101.23,Mainly Clear
92,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 20:00,2012,8,4,20:00,29.2,18.7,53,19,24.1,101.23,Clear
93,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 21:00,2012,8,4,21:00,27.5,18.4,58,17,25.0,101.3,Mainly Clear
94,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 22:00,2012,8,4,22:00,26.5,18.2,60,13,25.0,101.28,Mainly Clear
95,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-04 23:00,2012,8,4,23:00,26.2,18.6,63,17,25.0,101.27,Clear
96,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 00:00,2012,8,5,00:00,25.7,19.0,67,19,25.0,101.24,Clear
97,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 01:00,2012,8,5,01:00,25.1,19.2,70,19,25.0,101.19,Clear
98,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 02:00,2012,8,5,02:00,24.2,19.3,74,19,25.0,101.16,Clear
99,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 03:00,2012,8,5,03:00,24.4,19.3,73,22,25.0,101.06,Mainly Clear
100,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 04:00,2012,8,5,04:00,24.3,19.6,75,19,25.0,101.04,Mainly Clear
101,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 05:00,2012,8,5,05:00,24.1,19.8,77,22,24.1,101.02,Mostly Cloudy
102,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 06:00,2012,8,5,06:00,24.6,20.2,77,19,24.1,100.96,Cloudy
103,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 07:00,2012,8,5,07:00,25.9,20.7,73,22,24.1,100.89,Cloudy
104,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 08:00,2012,8,5,08:00,26.5,21.0,72,24,24.1,100.8,Cloudy
105,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 09:00,2012,8,5,09:00,26.9,21.3,71,24,19.3,100.72,Mostly Cloudy
106,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 10:00,2012,8,5,10:00,24.8,22.6,88,22,19.3,100.71,Cloudy
107,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 11:00,2012,8,5,11:00,27.9,23.2,76,24,24.1,100.63,Mostly Cloudy
108,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 12:00,2012,8,5,12:00,29.7,22.2,64,19,24.1,100.5,Mostly Cloudy
109,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 13:00,2012,8,5,13:00,25.2,23.0,88,24,12.9,100.4,Rain Showers
110,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 14:00,2012,8,5,14:00,24.9,22.9,89,26,16.1,100.42,Rain Showers
111,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 15:00,2012,8,5,15:00,29.0,24.4,76,13,24.1,100.31,Mostly Cloudy
112,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 16:00,2012,8,5,16:00,31.1,22.0,58,28,24.1,100.26,Mostly Cloudy
113,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 17:00,2012,8,5,17:00,30.1,21.1,59,22,24.1,100.2,Cloudy
114,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 18:00,2012,8,5,18:00,25.0,22.0,83,22,19.3,100.28,"Thunderstorms,Rain Showers"
115,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 19:00,2012,8,5,19:00,24.2,22.2,89,26,16.1,100.29,Rain Showers
116,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 20:00,2012,8,5,20:00,24.3,21.8,86,32,25.0,100.32,Cloudy
117,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 21:00,2012,8,5,21:00,23.9,21.2,85,32,25.0,100.43,Mainly Clear
118,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 22:00,2012,8,5,22:00,23.9,20.0,79,26,25.0,100.5,Mainly Clear
119,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-05 23:00,2012,8,5,23:00,23.1,17.4,70,30,25.0,100.58,Clear
120,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 00:00,2012,8,6,00:00,21.7,13.7,60,24,25.0,100.67,Clear
121,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 01:00,2012,8,6,01:00,20.7,14.3,67,24,25.0,100.7,Mainly Clear
122,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 02:00,2012,8,6,02:00,19.6,13.7,69,22,25.0,100.77,Clear
123,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 03:00,2012,8,6,03:00,18.7,13.2,70,22,25.0,100.79,Clear
124,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 04:00,2012,8,6,04:00,17.7,13.3,75,13,25.0,100.86,Clear
125,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 05:00,2012,8,6,05:00,16.6,13.3,81,9,48.3,100.95,Clear
126,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 06:00,2012,8,6,06:00,18.0,13.8,76,13,48.3,101.01,Clear
127,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 07:00,2012,8,6,07:00,19.0,14.0,73,17,48.3,101.06,Mainly Clear
128,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 08:00,2012,8,6,08:00,19.7,13.6,68,17,48.3,101.09,Mainly Clear
129,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 09:00,2012,8,6,09:00,20.0,13.3,65,20,48.3,101.11,Mostly Cloudy
130,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 10:00,2012,8,6,10:00,20.8,13.2,62,22,48.3,101.13,Mostly Cloudy
131,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 11:00,2012,8,6,11:00,22.1,13.6,59,28,48.3,101.15,Mainly Clear
132,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 12:00,2012,8,6,12:00,21.9,13.0,57,24,48.3,101.17,Mostly Cloudy
133,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 13:00,2012,8,6,13:00,21.4,13.7,61,13,48.3,101.18,Mostly Cloudy
134,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 14:00,2012,8,6,14:00,22.5,13.0,55,13,48.3,101.15,Mostly Cloudy
135,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 15:00,2012,8,6,15:00,22.6,13.8,58,22,48.3,101.12,Mainly Clear
136,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 16:00,2012,8,6,16:00,23.0,12.2,51,19,48.3,101.07,Mainly Clear
137,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 17:00,2012,8,6,17:00,23.0,12.8,53,24,48.3,101.06,Mainly Clear
138,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 18:00,2012,8,6,18:00,23.0,12.8,53,15,48.3,101.03,Mainly Clear
139,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 19:00,2012,8,6,19:00,21.6,12.8,57,9,48.3,101.02,Clear
140,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 20:00,2012,8,6,20:00,22.1,13.5,58,9,25.0,101.03,Clear
141,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 21:00,2012,8,6,21:00,21.7,14.5,64,9,25.0,101.03,Clear
142,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 22:00,2012,8,6,22:00,20.1,15.6,75,13,25.0,101.04,Clear
143,-73.75,45.47,MONTREAL/PIERRE ELLIOTT TRUDEAU INTL A,7025250,2012-08-06 23:00,2012,8,6,23:00,20.6,15.1,71,11,25.0,101.05,Clear
